subject,sequence,num_frames
20201015-subject-09,20201015_143403,74
20201015-subject-09,20201015_150042,74
20201015-subject-09,20201015_150137,72
20201015-subject-09,20201015_142601,74
20201015-subject-09,20201015_143700,74
20201015-subject-09,20201015_150441,72
20201015-subject-09,20201015_150710,74
20201015-subject-09,20201015_143524,72
20201015-subject-09,20201015_150208,70
20201015-subject-09,20201015_144414,72
20201015-subject-09,20201015_150809,72
20201015-subject-09,20201015_143857,72
20201015-subject-09,20201015_144218,72
20201015-subject-09,20201015_151513,72
20201015-subject-09,20201015_150732,74
20201015-subject-09,20201015_144341,74
20201015-subject-09,20201015_145827,72
20201015-subject-09,20201015_145956,72
20201015-subject-09,20201015_145344,74
20201015-subject-09,20201015_144145,72
20201015-subject-09,20201015_150022,72
20201015-subject-09,20201015_150311,74
20201015-subject-09,20201015_143726,72
20201015-subject-09,20201015_143556,74
20201015-subject-09,20201015_145606,74
20201015-subject-09,20201015_145144,72
20201015-subject-09,20201015_143455,74
20201015-subject-09,20201015_143429,74
20201015-subject-09,20201015_145902,74
20201015-subject-09,20201015_144545,72
20201015-subject-09,20201015_145240,72
20201015-subject-09,20201015_151044,72
20201015-subject-09,20201015_142915,72
20201015-subject-09,20201015_150105,74
20201015-subject-09,20201015_145410,70
20201015-subject-09,20201015_143921,72
20201015-subject-09,20201015_144747,72
20201015-subject-09,20201015_143213,74
20201015-subject-09,20201015_145926,72
20201015-subject-09,20201015_143942,72
20201015-subject-09,20201015_144651,72
20201015-subject-09,20201015_144721,74
20201015-subject-09,20201015_150342,72
20201015-subject-09,20201015_143145,74
20201015-subject-09,20201015_143043,72
20201015-subject-09,20201015_151538,74
20201015-subject-09,20201015_144040,72
20201015-subject-09,20201015_151347,72
20201015-subject-09,20201015_151415,72
20201015-subject-09,20201015_150540,74
20201015-subject-09,20201015_143014,74
20201015-subject-09,20201015_145737,74
20201015-subject-09,20201015_151146,72
20201015-subject-09,20201015_145003,72
20201015-subject-09,20201015_142815,72
20201015-subject-09,20201015_151632,74
20201015-subject-09,20201015_145800,72
20201015-subject-09,20201015_150611,72
20201015-subject-09,20201015_143755,72
20201015-subject-09,20201015_150506,72
20201015-subject-09,20201015_142646,72
20201015-subject-09,20201015_151115,76
20201015-subject-09,20201015_151321,74
20201015-subject-09,20201015_144510,72
20201015-subject-09,20201015_145111,72
20201015-subject-09,20201015_144315,72
20201015-subject-09,20201015_143825,72
20201015-subject-09,20201015_145041,72
20201015-subject-09,20201015_143636,74
20201015-subject-09,20201015_143313,72
20201015-subject-09,20201015_145515,70
20201015-subject-09,20201015_145540,74
20201015-subject-09,20201015_144243,72
20201015-subject-09,20201015_150638,72
20201015-subject-09,20201015_144010,74
20201015-subject-09,20201015_145640,72
20201015-subject-09,20201015_150413,74
20201015-subject-09,20201015_143241,72
20201015-subject-09,20201015_144929,72
20201022-subject-10,20201022_114241,72
20201022-subject-10,20201022_112203,72
20201022-subject-10,20201022_113704,74
20201022-subject-10,20201022_110925,72
20201022-subject-10,20201022_111043,72
20201022-subject-10,20201022_113558,74
20201022-subject-10,20201022_114354,72
20201022-subject-10,20201022_110905,70
20201022-subject-10,20201022_113756,74
20201022-subject-10,20201022_112834,72
20201022-subject-10,20201022_113235,72
20201022-subject-10,20201022_114847,72
20201022-subject-10,20201022_113029,72
20201022-subject-10,20201022_111414,74
20201022-subject-10,20201022_112718,74
20201022-subject-10,20201022_111015,74
20201022-subject-10,20201022_112135,74
20201022-subject-10,20201022_110806,72
20201022-subject-10,20201022_114533,72
20201022-subject-10,20201022_114219,72
20201022-subject-10,20201022_113729,74
20201022-subject-10,20201022_111659,74
20201022-subject-10,20201022_112255,74
20201022-subject-10,20201022_112806,72
20201022-subject-10,20201022_113419,72
20201022-subject-10,20201022_112447,72
20201022-subject-10,20201022_113144,72
20201022-subject-10,20201022_114441,74
20201022-subject-10,20201022_112009,74
20201022-subject-10,20201022_111634,72
20201022-subject-10,20201022_114415,74
20201022-subject-10,20201022_113051,74
20201022-subject-10,20201022_113956,72
20201022-subject-10,20201022_112907,74
20201022-subject-10,20201022_114105,72
20201022-subject-10,20201022_114559,72
20201022-subject-10,20201022_114824,72
20201022-subject-10,20201022_114045,74
20201022-subject-10,20201022_113121,74
20201022-subject-10,20201022_114909,72
20201022-subject-10,20201022_114133,74
20201022-subject-10,20201022_111123,72
20201022-subject-10,20201022_112531,74
20201022-subject-10,20201022_111808,74
20201022-subject-10,20201022_111722,72
20201022-subject-10,20201022_111346,70
20201022-subject-10,20201022_114717,74
20201022-subject-10,20201022_111258,72
20201022-subject-10,20201022_111745,72
20201022-subject-10,20201022_114802,72
20201022-subject-10,20201022_112939,74
20201022-subject-10,20201022_113441,74
20201022-subject-10,20201022_113211,70
20201022-subject-10,20201022_111233,72
20201022-subject-10,20201022_112231,74
20201022-subject-10,20201022_113619,74
20201022-subject-10,20201022_113844,72
20201022-subject-10,20201022_111854,70
20201022-subject-10,20201022_110843,72
20201022-subject-10,20201022_112621,72
20201022-subject-10,20201022_112510,74
20201022-subject-10,20201022_112558,74
20201022-subject-10,20201022_111543,72
20201022-subject-10,20201022_113641,74
20201022-subject-10,20201022_114306,74
20201022-subject-10,20201022_111611,72
20201022-subject-10,20201022_111323,74
20201022-subject-10,20201022_112037,74
20201022-subject-10,20201022_111104,72
20201022-subject-10,20201022_112318,70
20201022-subject-10,20201022_111919,72
20201022-subject-10,20201022_111459,72
20201022-subject-10,20201022_114647,74
20201022-subject-10,20201022_112340,74
20201022-subject-10,20201022_112104,74
20201022-subject-10,20201022_114506,74
20201022-subject-10,20201022_113259,74
20201022-subject-10,20201022_113933,72
20201022-subject-10,20201022_111438,74
20201022-subject-10,20201022_110947,72
20201022-subject-10,20201022_113351,74
20201022-subject-10,20201022_111942,74
20201022-subject-10,20201022_113819,74
20201022-subject-10,20201022_111520,70
20201022-subject-10,20201022_113530,72
20201022-subject-10,20201022_114332,72
20201022-subject-10,20201022_113909,74
20201022-subject-10,20201022_111832,72
20201022-subject-10,20201022_111144,74
20201022-subject-10,20201022_113502,72
20201022-subject-10,20201022_114623,74
20201022-subject-10,20201022_113006,72
20201022-subject-10,20201022_112741,74
20201022-subject-10,20201022_111209,72
20201022-subject-10,20201022_112409,74
